1	если	если	SCONJ	_	_	_	_	_	@nns1982m-words#@nns1982m#2900.41#2900.732
716	нуля	нуль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3126.448#3126.74
717	такую	такой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3126.74#3127.032
718	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3127.032#3127.324
719	передачу	передача	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3127.324#3127.616
720	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3127.616#3127.908
721	получилось	получиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3127.908#3128.2
722	бы	бы	AUX	_	_	_	_	_	@isn1982m-words#@isn1982m#3128.2#3128.492
723	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3128.492#3128.784
724	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3128.784#3129.076
725	франшиза	франшиз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3129.076#3129.368
726	возможна	возможный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3129.368#3129.66
727	только	только	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3129.66#3129.952
728	потому что	потому что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3129.952#3130.244
729	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3130.536#3130.828
730	помнят	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3130.828#3131.12
731	вот	вот	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3131.12#3131.412
732	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3131.412#3131.704
733	первое…	первое…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3131.704#3131.996
734	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3131.996#3132.288
735	первоисходник	первоисходник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3132.288#3132.62
736	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3133.9#3134.216
737	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3134.216#3134.532
738	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3134.532#3134.848
739	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3134.848#3135.164
740	пусть	пусть	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3135.164#3135.48
741	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3135.48#3135.796
742	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3135.796#3136.112
743	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3136.112#3136.428
744	ааа	аа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3136.428#3136.744
745	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3136.744#3137.06
746	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3137.06#3137.376
747	моим	мой	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3137.376#3137.692
748	присутствием	присутствие	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3137.692#3138.008
749	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3138.008#3138.324
750	невозможно	невозможный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3138.324#3138.65
751	да	да	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3146.75#3146.976
752	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3146.976#3147.202
753	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3147.202#3147.428
754	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3147.428#3147.654
755	да	да	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3147.654#3147.88
756	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3149.0#3149.358
757	конечно	конечный	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3149.358#3149.716
758	конформист	конформист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3149.716#3150.074
759	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3150.074#3150.432
760	но	но	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3150.432#3150.79
761	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3150.79#3151.148
762	конформист	конформист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3151.148#3151.506
763	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3151.506#3151.864
764	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3151.864#3152.222
765	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3152.222#3152.58
766	искренний	искренний	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3152.58#3152.938
767	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3152.938#3153.296
768	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3153.296#3153.654
769	искренне	искренне	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3153.654#3154.012
770	хочется	хотеться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3154.012#3154.37
771	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3154.37#3154.728
772	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3154.728#3155.086
773	спокойно	спокойно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3155.086#3155.444
774	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3155.444#3155.82
775	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3157.25#3157.59
776	иметь	иметь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3157.59#3157.93
777	головняка	головняка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3157.93#3158.27
778	из-за	из-за	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3158.27#3158.61
779	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3158.61#3158.95
780	политики	политика	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3158.95#3159.29
781	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3159.29#3159.63
782	которая	который	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3159.63#3159.97
783	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3159.97#3160.31
784	окружает	окружать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3160.31#3160.65
785	борис	бориса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3161.46#3161.724
786	делает	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3161.724#3161.988
787	передачу	передача	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3161.988#3162.252
788	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3162.252#3162.516
789	которая	который	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3162.516#3162.78
790	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3162.78#3163.044
791	досталась	достаться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3163.044#3163.308
792	по	по	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3163.308#3163.572
793	наследству	наследство	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3163.572#3163.84
794	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3167.92#3168.253
795	дай	дать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3168.253#3168.586
796	бог	бог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3168.586#3168.92
797	да	да	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3169.27#3169.68
798	и	и	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3170.15#3170.442
799	дай	дать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3170.442#3170.734
800	бог	бог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3170.734#3171.026
801	нескоро	нескоро	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3171.026#3171.32
802	о	о	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3173.82#3174.173
803	чём	что	PRON	_	Case=Loc	_	_	_	@isn1982m-words#@isn1982m#3174.173#3174.526
804	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3174.526#3174.879
805	сыр-бор	сыр-бор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3174.879#3175.232
806	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3175.232#3175.585
807	если	если	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3175.585#3175.938
808	если	если	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3175.938#3176.291
809	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3176.291#3176.644
810	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3176.644#3176.997
811	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3176.997#3177.35
812	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3177.35#3177.703
813	возражаю	возражать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3177.703#3178.056
814	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3178.056#3178.409
815	если	если	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3178.409#3178.762
816	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3178.762#3179.115
817	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3179.115#3179.468
818	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3179.468#3179.821
819	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3179.821#3180.174
820	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3180.174#3180.527
821	себя	себя	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#3180.527#3180.88
822	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3180.88#3181.233
823	ущемлённым	ущемлёть	VERB	_	Aspect=Perf|Case=Ins|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#3181.233#3181.586
824	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3181.586#3181.939
825	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3181.939#3182.292
826	значит	значить	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3182.292#3182.645
827	утеснённым	утеснёть	VERB	_	Aspect=Perf|Case=Ins|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#3182.645#3182.998
828	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3182.998#3183.351
829	то	то	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3183.351#3183.704
830	вам-то	вай-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3183.704#3184.057
831	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3184.057#3184.41
832	собственно	собственно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3184.41#3184.763
833	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3184.763#3185.116
834	из-за	из-за	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3185.116#3185.469
835	чего	что	PRON	_	Case=Gen	_	_	_	@isn1982m-words#@isn1982m#3185.469#3185.822
836	бунтовать	бунтовать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3185.822#3186.175
837	?	?	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3186.175#3186.53
838	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3188.0#3188.361
839	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3188.361#3188.722
840	разговор	разговор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3188.722#3189.083
841	про…	про…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3189.083#3189.444
842	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3189.444#3189.805
843	про	про	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3189.805#3190.166
844	чтогдекогда	чтогдекогд	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3190.166#3190.527
845	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3190.527#3190.888
846	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3190.888#3191.249
847	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3191.249#3191.61
848	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3191.61#3191.971
849	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3191.971#3192.332
850	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3192.332#3192.693
851	связано	связать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#3192.693#3193.054
852	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3193.054#3193.415
853	политикой	политика	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3193.415#3193.776
854	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3193.776#3194.137
855	именно	именно	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3194.137#3194.498
856	потому	потому	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3194.498#3194.859
857	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3194.859#3195.22
858	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3195.22#3195.581
859	работа	работа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3195.581#3195.942
860	связана	связать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#3195.942#3196.303
861	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3196.303#3196.664
862	политикой	политика	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3196.664#3197.03
863	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3197.42#3197.886
864	не…	не…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3197.886#3198.352
865	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3198.352#3198.818
866	ээ	ээ	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3198.818#3199.284
867	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3199.284#3199.75
868	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3199.75#3200.216
869	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3200.216#3200.682
870	самый	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3200.682#3201.148
871	острый	острый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3201.148#3201.614
872	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3201.614#3202.08
873	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3202.08#3202.546
874	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3202.546#3203.012
875	бытия	бытие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3203.012#3203.478
876	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3203.478#3203.944
877	современности	современность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3203.944#3204.42
878	с	с	ADP	_	_	_	_	_	@bak1966m-words#@bak1966m#3070.21#3070.546
879	японской	японский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3070.546#3070.882
880	и	и	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3070.882#3071.218
881	китайской	китайский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3071.218#3071.554
882	мудростью	мудрость	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3071.554#3071.89
883	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@bak1966m-words#@bak1966m#3071.89#3072.226
884	справились	справиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@bak1966m-words#@bak1966m#3072.226#3072.562
885	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3072.562#3072.898
886	а	а	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3072.898#3073.234
887	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@bak1966m-words#@bak1966m#3073.234#3073.57
888	индийская	индийский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3073.57#3073.906
889	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3073.906#3074.242
890	мужчины	мужчина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3074.242#3074.578
891	учёны	учёна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3074.578#3074.914
892	от	от	ADP	_	_	_	_	_	@bak1966m-words#@bak1966m#3074.914#3075.25
893	книг	книга	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3075.25#3075.586
894	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3075.586#3075.922
895	а	а	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3075.922#3076.258
896	женщины	женщина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3076.258#3076.594
897	?	?	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3076.594#3076.94

